[Form_ScenarioSettings].Text3;Помощь для Монолита и Зомбированных:
[Groups.RenegatsKruk.:main].Text-End-Step-Victory;Вы выжили! Победа!
[Groups.RenegatsKruk.:main].Text-End-EventFlag-Victory;Победа по ивент флагу!
[Groups.RenegatsKruk.:main].Text-End-Standart-Lose;Ваша группировка полностью уничтожена. Оставшиеся бойцы разбрелись кто куда... Сталкеры постараются о вас забыть как можно быстрее, так как в мире Зоны ваша группировка считалась отбросами не смотря на все попытки её преобразований...
[Groups.RenegatsKruk.:main].Text-End-Step-Lose;Время истекло, Вы не смогли добиться контроля над Зоной. Поражение!
[Groups.RenegatsKruk.:main].Text-End-EventFlag-Lose;Время истекло, Вы не смогли добиться контроля над Зоной. Поражение!
[Groups.RenegatsKruk.Anarchy].Text-End-Standart-Victory;Победа! Группировка вскоре всё меньше и меньше по своему поведению походила на то, чем являлась изначально. Да, криминал остался, но его стало меньше. Верхушка пыталась продвигать тему, которая была близка с тем, что пропагандировала группировка «Свобода», а низы, не торопились принимать эти новые идеалы, так как старые способы в виде грабежа и мародерства казались более простыми и понятными. Группировка раскалывалась прямо на глазах. Каждый новый день – новое не подчинение приказов отдельными группами. Вот-вот начнётся новый конфликт в Зоне…
[Groups.RenegatsKruk.AntiZone].Text-End-Standart-Victory;Победа! Группировка вскоре всё меньше и меньше по своему поведению походила на то, чем являлась изначально. Криминала стало значительно меньше. Верхушка продвигала всё больше и больше тему борьбы с Зоной. Да, многие понимали, что грабить теперь некого, кругом все свои и в принципе, были согласны, но поскольку в группировке были и настоящие уголовники, то образовались отдельные группы, которые грабили тех самых «своих». Кругом вспыхивали локальные бои. Зона снова оказалась в шаге от масштабной войны всех против всех…
[Groups.RenegatsKruk.Control].Text-End-Standart-Victory;Победа! Группировка вскоре всё меньше и меньше по своему поведению походила на то, чем являлась изначально. Криминала стало значительно меньше. Вводилась жесткая иерархия. Среди участников группировки ходили слухи, что верхушка прогнулась под государственные силы. Многие приняли этот факт, но нашлись и те «паханы» с «буграми», которые с таким порядком не согласились. Назревал новый масштабный конфликт, но уже внутри группировки...
[Groups.RenegatsKruk.Crime].Text-End-Standart-Victory;"Победа! Зона превратилась в криминальное квазигосударство и стала жить ""по понятиям"". Вскоре грабить стало некого и группировка погрязла в распрях. Вместо того чтобы отстреливать монстров и добывать артефакты Ренегаты стреляли друг в друга... Группировка не смогла сохранить целостность и распалась на множество мелких ожесточенно соперничающих между собой банд."
[Groups.RenegatsKruk.Crime].Text-End-Standart-Lose;Ваша группировка полностью уничтожена. Оставшиеся ренегаты разбрелись кто куда... Сталкеры постараются о вас забыть как можно быстрее, так как в мире Зоны ваша группировка считалась отбросами...
[Groups.RenegatsKruk.Exploring].Text-End-Standart-Victory;Победа! Группировка контролирует всю территорию. Грабить больше некого. Мародерствовать тоже вскоре будет негде… Верхушка уже активно переключается на выгодные контракты, идущие от правительства. В Зоне теперь часто можно встретить группы Ученых делающих свои замеры анимальной активности под чуткой охраной местных «братков». Вчерашние бандиты уже ходили и занимались тем, делом, что когда-то считали слишком грязным для себя – искали артефакты, добывали части тел мутантов, делали какие-то не понятные замеры не менее не понятными приборами. Не всем это нравилось, поэтому находились отдельные группы людей, которые организовывали нападение на «своих». С ними старались активно бороться, но таких «несогласных», находилось всё больше и больше, так как далеко немногие нашли себя в новой реальности работы по изучению Зоны…
[Groups.RenegatsKruk.Growth].Text-End-Standart-Victory;"Победа! Зона превратилась в криминальное квазигосударство и стала жить ""по понятиям"". Вскоре грабить стало некого и группировка погрязла в распрях. Вместо того чтобы отстреливать монстров и добывать артефакты Ренегаты стреляли друг в друга... Группировка не смогла сохранить целостность и распалась на множество мелких ожесточенно соперничающих между собой банд."
[Groups.RenegatsKruk.Growth].Text-End-Standart-Lose;Ваша группировка полностью уничтожена. Оставшиеся ренегаты разбрелись кто куда... Сталкеры постараются о вас забыть как можно быстрее, так как в мире Зоны ваша группировка считалась отбросами...
[Groups.RenegatsKruk.Mercenary].Text-End-Standart-Victory;Победа! Группировка контролирует всю территорию. Грабить больше некого. Мародерствовать тоже вскоре будет негде… Верхушка уже активно переключается на выгодные контракты, идущие с внешнего мира. Но акцент ставился на более криминальные контракты, поэтому Ученых в Зоне, которых охраняли местные бойцы, было практически не встретить, что значительно ограничило изучение Зоны. Правительство планировало предпринять несколько боевых операций, чтобы вернуть контроль над ключевыми объектами Зоны. Скоро снова будет «Война в Зоне»…
[Groups.RenegatsKruk.Sectarianism].Text-End-Standart-Victory;Победа! Но, не смотря на то, что группировка заняла все территории, так такого контроля над силами не было. Кругом царила неразбериха. Странные речи верхушки, странное поведения всех кто находился на севере Зоны, вновь вскоре включенные пси установки… Все это обеспокоило тех, кто находился на юге. Юг стал вооружаться и формировать собственную иерархию с командирами. Вот-вот начнётся новый этап «Войны в Зоне»…
[Groups.RenegatsKruk.Stability].Text-End-Standart-Victory;Победа! Группировка контролирует всю территорию. Грабить больше некого. Мародерствовать тоже вскоре будет негде… Верхушка активно пытается найти новые способы обогащения. Бойцов начали разделять на подгруппы. Кого-то в поиски артефактов, кого-то на охоту за частями тел мутантов, третьих использовали как наёмников для выполнения внешних заказов. Но нашлись и те, кому не подходило что-либо из «мирного» ремесла. Вскоре начались первые конфликты и последовавшие за ними бои. Внутреннюю иерархию группировки штормило и неизвестно чем всё закончится…
[Groups.RenegatsKruk.Stalkers].Text-End-Standart-Victory;Победа! Группировка теперь контролирует всю территорию, но вскоре из-за разногласий она погрязла в распрях. Вместо того чтобы отстреливать монстров и добывать артефакты бойцы стреляли друг в друга... Группировка не смогла сохранить целостность и распалась на множество мелких ожесточенно соперничающих между собой отрядов
[Groups.RenegatsKruk.Unknow].Text-End-Standart-Victory;"Победа! Зона превратилась в криминальное квазигосударство и стала жить ""по понятиям"". Вскоре грабить стало некого и группировка погрязла в распрях. Вместо того чтобы отстреливать монстров и добывать артефакты Ренегаты стреляли друг в друга... Группировка не смогла сохранить целостность и распалась на множество мелких ожесточенно соперничающих между собой банд."
[Groups.RenegatsKruk.Unknow].Text-End-Standart-Lose;Ваша группировка полностью уничтожена. Оставшиеся ренегаты разбрелись кто куда... Сталкеры постараются о вас забыть как можно быстрее, так как в мире Зоны ваша группировка считалась отбросами...
[Groups.RenegatsKruk.Zombie].Text-End-Standart-Victory;Победа! Теперь О-Сознание в безопасности. Вскоре пси-излучение покрыло всю Зону благодаря увеличению числа излучателей. Даже Кордон стал опасен. Правительство хоть и не выпускало мутантов из Зоны, но больше не пыталось вернуть ее...
[Groups.scientists.:main].Spy1-Name;Лаборант
[Groups.scientists.:main].Spy2-Name;Сотрудник
[Groups.scientists.:main].Spy3-Name;Охраник
[Groups.scientists.:main].Spy4-Name;Военстал
[Groups.scientists.:main].Name;Ученые
[Groups.scientists.:main].Description;Ученые – основная задача это изучение Зоны, а не борьба с ее проявлениями в виде криминала и мутантов. Имеют базу на локации Янтарь. Абсолютно не приспособлены для ведения боевых действий, однако, имеют со старта хорошие шансы на поиски артефактов.
[Groups.scientists.:main].DiplomacyText-Question-War;Вы глупцы! Только мешаете нам. Пора преподать вам урок.
[Groups.scientists.:main].DiplomacyText-Question-Neutral;Здравствуйте. Мы хотим предложить вам мир. Вы согласны или нет?
[Groups.scientists.:main].DiplomacyText-Question-Alliance;Приветствую. Мы хотим стать вашими партнёрами, или, как еще говорят союзниками ради блага науки. Вы согласны или как?
[Groups.scientists.:main].DiplomacyText-Question-BreakAlliance;Простите, конечно, но мы больше не заинтересованы в сотрудничестве.
[Groups.scientists.:main].DiplomacyText-RequestMoney-Ask;Приветствую Вас! У нас тут маленькая заминочка вышла с финансированием наших эксперементов. Не могли бы вы нам перечислить, как бы, на благо науки, сумму в таком вот размере:
[Groups.scientists.:main].DiplomacyText-Ans-0-Down;Тогда защищайтесь!
[Groups.scientists.:main].DiplomacyText-Ans-1-Down;Очень плохо, но ничего не поделать...
[Groups.scientists.:main].DiplomacyText-Ans-1-No;Мы на такое не согласны.
[Groups.scientists.:main].DiplomacyText-Ans-1-Yes;Хорошо, мы согласны!
[Groups.scientists.:main].DiplomacyText-Ans-2-No;Нет, мы думаем, что еще не время...
[Groups.scientists.:main].DiplomacyText-Ans-2-Yes;Договорились.
[Groups.scientists.:main].DiplomacyText-RequestMoney-Ans-No;К сожалению, помочь мы не сможем, так как сейчас сами находимся в непростой финансовой ситуации из-за сокращения финансирования и маленького числа полученных грантов.
[Groups.scientists.:main].DiplomacyText-RequestMoney-Ans-Yes;Приветствую! Да, мы осуществили денежный перевод на указанную сумму.
[Groups.scientists.:main].DiplomacyText-Question-Neutral-No;Это крайне не дальновидно с вашей стороны.
[Groups.scientists.:main].DiplomacyText-Question-Neutral-Yes;Отлично! Хорошо, что Вы согласились.
[Groups.scientists.:main].DiplomacyText-Question-Alliance-No;Отказались? А мы то на Вас рассчитывали...
[Groups.scientists.:main].DiplomacyText-Question-Alliance-Yes;Отлично, мой друг! Мы рады, что Вы согласились.
[Groups.scientists.:main].Text-End-Step-Victory;Вы выжили! Победа!
[Groups.scientists.:main].Text-End-EventFlag-Victory;Победа по ивент флагу!
[Groups.scientists.:main].Text-End-Standart-Lose;Группировка была полностью уничтожена, теперь Зону буду делить другие группировки. Поражение!
[Groups.scientists.:main].Text-End-Step-Lose;Время истекло, Вы не смогли добиться контроля над Зоной. Вы уволены. Поражение!
[Groups.scientists.:main].Text-End-EventFlag-Lose;Поражение по ивент флагу!
[Groups.scientists.Anarchy].Text-End-Standart-Victory;Победа! Правительство взяло под контроль Зону и как только ознакомилось с документами из лабораторий, было принято решение всё сразу же засекретить. Оружие, опыты над людьми, причина появления Зоны... Казалось теперь это навсегда останется тайной... Но в СМИ стали постоянно происходить утечки. Некоторые из них несли катастрофический характер. Под давлением общественности начались расследования с открытыми слушаниями. Это точно приведет к тому, что всё тайное когда-то станет явным…
[Groups.scientists.AntiZone].Text-End-Standart-Victory;Победа! Правительство взяло под контроль Зону и как только ознакомилось с документами из лабораторий, было принято решение всё сразу же засекретить. Оружие, опыты над людьми, причина появления Зоны... Теперь это навсегда останется тайной...
[Groups.scientists.Control].Text-End-Standart-Victory;Победа! Правительство взяло под контроль Зону и как только ознакомилось с документами из лабораторий, было принято решение всё сразу же засекретить. Оружие, опыты над людьми, причина появления Зоны... Теперь это навсегда останется тайной...
[Groups.scientists.Crime].Text-End-Standart-Victory;Победа! Правительство взяло под контроль Зону с помощью группировки. Из-за отсутствия должной субординации начали процветать воровство и разгильдяйство. На исследования почему-то не хватало то амуниции, то из-за не годности, то из-за отсутствия нужного на складах… Ученые занимались не изучением артефактов и мутантов, а их тайной продажей за рубеж. Неизвестно к чему приведет такое отношение к Зоне, но вряд ли к чему-то хорошему…
[Groups.scientists.Exploring].Text-End-Standart-Victory;Победа! Правительство взяло под контроль Зону и как только ознакомилось с документами из лабораторий, было принято решение всё сразу же засекретить. Оружие, опыты над людьми, причина появления Зоны... Теперь это навсегда останется тайной...
[Groups.scientists.Exploring].Text-End-Standart-Lose;Зона это опасное место. После уничтожения группы ученных, правительство решило, что больше не будет рисковать гражданскими. Вы уволены! Поражение!
[Groups.scientists.Growth].Text-End-Standart-Victory;Победа! Правительство взяло под контроль Зону и как только ознакомилось с документами из лабораторий, было принято решение всё сразу же засекретить. Оружие, опыты над людьми, причина появления Зоны... Теперь это навсегда останется тайной...
[Groups.scientists.Growth].Text-End-Standart-Lose;Зона это опасное место. После уничтожения группы ученных, правительство решило, что больше не будет рисковать гражданскими. Вы уволены! Поражение!
[Groups.scientists.Mercenary].Text-End-Standart-Victory;Победа! Правительственные войска под руководством гражданских лиц смогли взять под контроль всю территорию отчуждения и теперь стремительно наводят порядок. Но среди ученых царила погоня за деньгами. Некоторые стали промышлять подозрительными контрактами от частных фирм. Исследования или деньги? Этим вопросом задавались все без исключений…
[Groups.scientists.Sectarianism].Text-End-Standart-Victory;Победа! Правительство взяло под контроль Зону, но командиры на местах всё меньше соблюдали субординацию. Ротация не помогала. СБУ докладывало о неком элементе сектантства среди командиров, но подробнее расследовать не получалось. Командиры умело заметали следы. На столько, что даже О-Сознание так и не было найдено, о котором говорилось в найденных документах…
[Groups.scientists.Stability].Text-End-Standart-Victory;Победа! Правительство взяло под контроль Зону и как только ознакомилось с документами из лабораторий, было принято решение всё сразу же засекретить. Оружие, опыты над людьми, причина появления Зоны... Теперь это навсегда останется тайной...
[Groups.scientists.Stalkers].Text-End-Standart-Victory;Победа! Правительство взяло под контроль Зону и как только ознакомилось с документами из лабораторий, было принято решение всё сразу же засекретить. Оружие, опыты над людьми, причина появления Зоны... Теперь это навсегда останется тайной...
[Groups.scientists.Unknow].Text-End-Standart-Victory;Победа! Правительство взяло под контроль Зону и как только ознакомилось с документами из лабораторий, было принято решение всё сразу же засекретить. Оружие, опыты над людьми, причина появления Зоны... Теперь это навсегда останется тайной...
[Groups.scientists.Unknow].Text-End-Standart-Lose;Зона это опасное место. После уничтожения группы ученных, правительство решило, что больше не будет рисковать гражданскими. Вы уволены! Поражение!
[Groups.scientists.Zombie].Text-End-Standart-Victory;Победа! Теперь О-Сознание в безопасности. Вскоре пси-излучение покрыло всю Зону благодаря увеличению числа излучателей. Даже Кордон стал опасен. Правительство хоть и не выпускало мутантов из Зоны, но больше не пыталось вернуть ее...
[Groups.soldiers.:main].Spy1-Name;Сержант
[Groups.soldiers.:main].Spy2-Name;Лейтенант
[Groups.soldiers.:main].Spy3-Name;Капитан
[Groups.soldiers.:main].Spy4-Name;Майор
[Groups.soldiers.:main].Name;Военные
[Groups.soldiers.:main].Description;Военные – государственные силы на территории Зоны. Считают своими врагами всё живое внутри периметра кроме Ученых. Имеют отличную амуницию в плане борьбы с любыми сталкерами, однако, плохо приспособлены к аномальным порождениям Зоны.
[Groups.soldiers.:main].DiplomacyText-Question-War;Ваше нахождение в Зоне теперь считается незаконным. Попадетёсь - расстрел на месте!
[Groups.soldiers.:main].DiplomacyText-Question-Neutral;Командование считает, что нам нужно снизить оперативную активность. Как насчет перемирия?
[Groups.soldiers.:main].DiplomacyText-Question-Alliance;Командование считает, что нам нужен союзник в Зоне для проведения операций. Вы согласны?
[Groups.soldiers.:main].DiplomacyText-Question-BreakAlliance;Мы больше не будем сотрудничать!
[Groups.soldiers.:main].DiplomacyText-RequestMoney-Ask;Правительственным силам требуется финансовое содействие на новый особняк генерал.. Кхм. На... На выполнение особых задач вот в таком размере. Поможите?
[Groups.soldiers.:main].DiplomacyText-Ans-0-Down;Да мы тебя в порошок сотрём!
[Groups.soldiers.:main].DiplomacyText-Ans-1-Down;Это еще как понимать?
[Groups.soldiers.:main].DiplomacyText-Ans-1-No;Нет, мы не можем закрыть глаза на ваше присутствие в Зоне.
[Groups.soldiers.:main].DiplomacyText-Ans-1-Yes;Ладно, мы закроем глаза на ваше присутствие в Зоне...
[Groups.soldiers.:main].DiplomacyText-Ans-2-No;Нет, мы не можем закрыть глаза на ваше присутствие в Зоне.
[Groups.soldiers.:main].DiplomacyText-Ans-2-Yes;Армии нужен союзник в Зоне. Хорошо, мы согласны.
[Groups.soldiers.:main].DiplomacyText-RequestMoney-Ans-No;Нет, мы не оказываем финансовую помощь!
[Groups.soldiers.:main].DiplomacyText-RequestMoney-Ans-Yes;Да, начальство согласилось помочь вам с финансами
[Groups.soldiers.:main].DiplomacyText-Question-Neutral-No;Отказались? Ну.. Это Вы зря!
[Groups.soldiers.:main].DiplomacyText-Question-Neutral-Yes;Отлично, хорошо что Вы согласились!
[Groups.soldiers.:main].DiplomacyText-Question-Alliance-No;Отказались? Ну.. Это Вы зря!
[Groups.soldiers.:main].DiplomacyText-Question-Alliance-Yes;Отлично, хорошо что Вы согласились!
[Groups.soldiers.:main].Text-End-Step-Victory;Вы выжили! Победа!
[Groups.soldiers.:main].Text-End-EventFlag-Victory;Победа по ивент флагу!
[Groups.soldiers.:main].Text-End-Standart-Lose;Группировка была полностью уничтожена, теперь Зону буду делить другие группировки. Поражение!
[Groups.soldiers.:main].Text-End-Step-Lose;Время истекло, Вы не смогли добиться контроля над Зоной. Вы разжалованы. Поражение!
[Groups.soldiers.:main].Text-End-EventFlag-Lose;Поражение по ивент флагу!
[Groups.soldiers.Anarchy].Text-End-Standart-Victory;Победа! Правительство взяло под контроль Зону и как только ознакомилось с документами из лабораторий, было принято решение всё сразу же засекретить. Но часть документации попало странным образом в руки общественности. Оружие, опыты над людьми, причина появления Зоны... Теперь многое из этого стало достояние общественности...
[Groups.soldiers.AntiZone].Text-End-Standart-Victory;Победа! Правительство взяло под контроль Зону и как только ознакомилось с документами из лабораторий, было принято решение всё сразу же засекретить. Оружие, опыты над людьми, причина появления Зоны... Теперь это навсегда останется тайной... Новым приоритетом стало уничтожение любых проявлений Зоны. Главная цель – мутанты. Были сформированы специальные группы вооруженные дробовиками и огнемётами для уничтожения любого существа, даже если это были мелкие крысы. Убрать аномальные проявления Зоны – новый приказ правительства, который необходимо выполнить.
[Groups.soldiers.Control].Text-End-Standart-Victory;Победа! Правительство взяло под контроль Зону и как только ознакомилось с документами из лабораторий, было принято решение всё сразу же засекретить. Оружие, опыты над людьми, причина появления Зоны... Теперь это навсегда останется тайной...
[Groups.soldiers.Control].Text-End-Standart-Lose;Военных в Зоне не осталось... Теперь неизвестно чем всё кончится без правительственных сил. Вы разжалованы за провал! Поражение!
[Groups.soldiers.Crime].Text-End-Standart-Victory;Победа! Правительство взяло под контроль Зону. Но коррупция и разгильдяйство процветало. На рейды против мутантов почему-то не хватало то амуниции, то из-за не годности, то из-за отсутствия нужного на складах… Охрана периметра отчуждения занималось не охраной, а сбором взяток при провозе запрещенных предметов, например, артефактов. Неизвестно к чему приведет такое не внимательное отношение к Зоне, но вряд ли к чему-то хорошему…
[Groups.soldiers.Exploring].Text-End-Standart-Victory;Победа! Правительственные войска смогли взять под контроль всю территорию отчуждения и теперь стремительно наводят порядок. Новым приоритетом стало обеспечение безопасности исследовательских групп. Были сформированы различные мелкие отряды из солдат специального назначения для операций в особо опасных условиях. Так называли подземные комплексы и лаборатории, которых на удивление генералов, оказалось в несколько раз больше, чем предполагалось изначально. Вся добытая информация стремительно засекречивалась и общественность знала о Зоне только, что говорило им правительство.
[Groups.soldiers.Growth].Text-End-Standart-Victory;Победа! Правительство взяло под контроль Зону и как только ознакомилось с документами из лабораторий, было принято решение всё сразу же засекретить. Оружие, опыты над людьми, причина появления Зоны... Теперь это навсегда останется тайной...
[Groups.soldiers.Growth].Text-End-Standart-Lose;Военных в Зоне не осталось... Теперь неизвестно чем всё кончится без правительственных сил. Вы разжалованы за провал! Поражение!
[Groups.soldiers.Mercenary].Text-End-Standart-Victory;Победа! Правительственные войска смогли взять под контроль всю территорию отчуждения и теперь стремительно наводят порядок. Но среди командиров царила коррупция. Некоторые стали промышлять подозрительными контрактами от частных фирм. Образовались различные мелкие отряды из солдат, которые занимались добычей артефактов и ловлей мутантов для частных «коллекционеров». Служба или деньги? Этим вопросом задавались все без исключений…
[Groups.soldiers.Sectarianism].Text-End-Standart-Victory;Победа! Правительство взяло под контроль Зону, но командиры на местах всё меньше соблюдали субординацию. Ротация не помогала. СБУ докладывало о неком элементе сектантства среди командиров, но подробнее расследовать не получалось. Командиры умело заметали следы. На столько, что даже О-Сознание так и не было найдено, о котором говорилось в найденных документах…
[Groups.soldiers.Stability].Text-End-Standart-Victory;Победа! Правительственные войска смогли взять под контроль всю территорию отчуждения и теперь стремительно наводят порядок. Были сформированы различные мелкие отряды из солдат специального назначения для операций в особо опасных условиях. Так называли подземные комплексы и лаборатории, которых на удивление генералов, оказалось в несколько раз больше, чем предполагалось изначально. Вся добытая информация стремительно засекречивалась и общественность знала о Зоне только, что говорило им правительство.
[Groups.soldiers.Stalkers].Text-End-Standart-Victory;Победа! Правительство взяло под контроль Зону. Оно решило не только бороться с Зоной, но и скрытно на ней подзаработать. Были сформированы несколько секретных отрядов военных сталкеров для поиска особо ценных артефактов, которые потом продавались на черном рынке за рубежом для обогащения некоторых из «верхов». Таким образом, впоследствии появились так называемые «артефактные олигархи»…
[Groups.soldiers.Unknow].Text-End-Standart-Victory;Победа! Правительство взяло под контроль Зону и как только ознакомилось с документами из лабораторий, было принято решение всё сразу же засекретить. Оружие, опыты над людьми, причина появления Зоны... Теперь это навсегда останется тайной...
[Groups.soldiers.Unknow].Text-End-Standart-Lose;Военных в Зоне не осталось... Теперь неизвестно чем всё кончится без правительственных сил. Вы разжалованы за провал! Поражение!
[Groups.soldiers.Zombie].Text-End-Standart-Victory;Победа! Теперь О-Сознание в безопасности. Вскоре пси-излучение покрыло всю Зону благодаря увеличению числа излучателей. Даже Кордон стал опасен. Правительство хоть и не выпускало мутантов из Зоны, но больше не пыталось вернуть ее...
[Groups.SoldiersMilitary.:main].Spy1-Name;Сержант
[Groups.SoldiersMilitary.:main].Spy2-Name;Лейтенант
[Groups.SoldiersMilitary.:main].Spy3-Name;Капитан
[Groups.SoldiersMilitary.:main].Spy4-Name;Майор
[Groups.SoldiersMilitary.:main].Name;Обречённые
[Groups.SoldiersMilitary.:main].Description;Обречённые – малочисленные остатки государственных сил на локации Военные склады. Это всё, что осталось от группировки Военных на данной локации после Выбросов и атак Монолита с Мутантами. Отрезанные от подкреплений и снабжения, брошенные своим командованием и потерявшие связь со штабом, остатки группы засели на «складах» в отчаянной попытке выжить под натиском Зомбированных…
[Groups.SoldiersMilitary.:main].DiplomacyText-Question-War;Ваше нахождение в Зоне теперь считается незаконным. Попадетёсь - расстрел на месте!
[Groups.SoldiersMilitary.:main].DiplomacyText-Question-Neutral;Командование считает, что нам нужно снизить оперативную активность. Как насчет перемирия?
[Groups.SoldiersMilitary.:main].DiplomacyText-Question-Alliance;Командование считает, что нам нужен союзник в Зоне для проведения операций. Вы согласны?
[Groups.SoldiersMilitary.:main].DiplomacyText-Question-BreakAlliance;Мы больше не будем сотрудничать!
[Groups.SoldiersMilitary.:main].DiplomacyText-RequestMoney-Ask;Правительственным силам требуется финансовое содействие на новый особняк генерал.. Кхм. На... На выполнение особых задач вот в таком размере. Поможите?
[Groups.SoldiersMilitary.:main].DiplomacyText-Ans-0-Down;Да мы тебя в порошок сотрём!
[Groups.SoldiersMilitary.:main].DiplomacyText-Ans-1-Down;Это еще как понимать?
[Groups.SoldiersMilitary.:main].DiplomacyText-Ans-1-No;Нет, мы не можем закрыть глаза на ваше присутствие в Зоне.
[Groups.SoldiersMilitary.:main].DiplomacyText-Ans-1-Yes;Ладно, мы закроем глаза на ваше присутствие в Зоне...
[Groups.SoldiersMilitary.:main].DiplomacyText-Ans-2-No;Нет, мы не можем закрыть глаза на ваше присутствие в Зоне.
[Groups.SoldiersMilitary.:main].DiplomacyText-Ans-2-Yes;Армии нужен союзник в Зоне. Хорошо, мы согласны.
[Groups.SoldiersMilitary.:main].DiplomacyText-RequestMoney-Ans-No;Нет, мы не оказываем финансовую помощь!
[Groups.SoldiersMilitary.:main].DiplomacyText-RequestMoney-Ans-Yes;Да, начальство согласилось помочь вам с финансами
[Groups.SoldiersMilitary.:main].DiplomacyText-Question-Neutral-No;Отказались? Ну.. Это Вы зря!
[Groups.SoldiersMilitary.:main].DiplomacyText-Question-Neutral-Yes;Отлично, хорошо что Вы согласились!
[Groups.SoldiersMilitary.:main].DiplomacyText-Question-Alliance-No;Отказались? Ну.. Это Вы зря!
[Groups.SoldiersMilitary.:main].DiplomacyText-Question-Alliance-Yes;Отлично, хорошо что Вы согласились!
[Groups.SoldiersMilitary.:main].Text-End-Step-Victory;Вы выжили! Победа!
[Groups.SoldiersMilitary.:main].Text-End-EventFlag-Victory;Победа по ивент флагу!
[Groups.SoldiersMilitary.:main].Text-End-Standart-Lose;Группировка была полностью уничтожена, теперь Зону буду делить другие группировки. Поражение!
[Groups.SoldiersMilitary.:main].Text-End-Step-Lose;Время истекло, Вы не смогли добиться контроля над Зоной. Вы разжалованы. Поражение!
[Groups.SoldiersMilitary.:main].Text-End-EventFlag-Lose;Поражение по ивент флагу!
[Groups.SoldiersMilitary.Anarchy].Text-End-Standart-Victory;Победа! Правительство взяло под контроль Зону и как только ознакомилось с документами из лабораторий, было принято решение всё сразу же засекретить. Но часть документации попало странным образом в руки общественности. Оружие, опыты над людьми, причина появления Зоны... Теперь многое из этого стало достояние общественности...
[Groups.SoldiersMilitary.AntiZone].Text-End-Standart-Victory;Победа! Правительство взяло под контроль Зону и как только ознакомилось с документами из лабораторий, было принято решение всё сразу же засекретить. Оружие, опыты над людьми, причина появления Зоны... Теперь это навсегда останется тайной... Новым приоритетом стало уничтожение любых проявлений Зоны. Главная цель – мутанты. Были сформированы специальные группы вооруженные дробовиками и огнемётами для уничтожения любого существа, даже если это были мелкие крысы. Убрать аномальные проявления Зоны – новый приказ правительства, который необходимо выполнить.
