[Advisors.Advisor-Mutants-1].Name;Unknown
[StoryEvents.Event-Military2-13].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Military2-14].Name;Scar attacked the territory garrison
[StoryEvents.Event-Military2-14].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-Military2-14].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Military2-15].Name;Scar is on the move
[StoryEvents.Event-Military2-15].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-Military2-15].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Military2-16].Name;Scar attacked the territory garrison
[StoryEvents.Event-Military2-16].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-Military2-16].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Military2-17].Name;Scar is on the move
[StoryEvents.Event-Military2-17].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-Military2-17].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Military2-18].Name;Scar attacked the territory garrison
[StoryEvents.Event-Military2-18].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-Military2-18].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Military2-19].Name;Scar is on the move
[StoryEvents.Event-Military2-19].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-Military2-19].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Military2-20].Name;Scar attacked the territory garrison
[StoryEvents.Event-Military2-20].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-Military2-20].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-RedForest3-SpawnClearSky].Name;Clear Sky Squad
[StoryEvents.Event-RedForest3-SpawnClearSky].Desc-Owner;Due to external pressure, we were forced to hand over one of our territories to the Clear Sky faction. Clear Sky now controls territory %0:s at location %1:s!
[StoryEvents.Event-RedForest3-SpawnClearSky].Desc-NonOwner;According to our scouts, territory %0:s at location %1:s is now controlled by the Clear Sky faction.
[StoryEvents.Event-RedForest3-InvasionClearSky].Name;Clear Sky Squad
[StoryEvents.Event-RedForest3-InvasionClearSky].Desc-Owner;A Clear Sky squad is assaulting our territory %0:s at location %1:s!
[StoryEvents.Event-RedForest3-InvasionClearSky].Desc-NonOwner;A Clear Sky squad is assaulting territory %0:s at location %1:s.
[StoryEvents.Event-RedForest3-1].Name;Scar is on the move
[StoryEvents.Event-RedForest3-1].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-RedForest3-1].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-RedForest3-2].Name;Scar attacked the territory garrison
[StoryEvents.Event-RedForest3-2].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-RedForest3-2].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-RedForest3-3].Name;Scar is on the move
[StoryEvents.Event-RedForest3-3].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-RedForest3-3].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-RedForest3-4].Name;Scar attacked the territory garrison
[StoryEvents.Event-RedForest3-4].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-RedForest3-4].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-RedForest3-5].Name;Scar is on the move
[StoryEvents.Event-RedForest3-5].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-RedForest3-5].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-RedForest3-6].Name;Scar attacked the territory garrison
[StoryEvents.Event-RedForest3-6].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-RedForest3-6].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-RedForest3-7].Name;Scar is on the move
[StoryEvents.Event-RedForest3-7].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-RedForest3-7].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-RedForest3-8].Name;Scar attacked the territory garrison
[StoryEvents.Event-RedForest3-8].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-RedForest3-8].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-RedForest3-9].Name;Scar is on the move
[StoryEvents.Event-RedForest3-9].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-RedForest3-9].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-RedForest3-10].Name;Scar attacked the territory garrison
[StoryEvents.Event-RedForest3-10].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-RedForest3-10].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-RedForest3-SpawnMercenaries].Name;Mercenary Group
[StoryEvents.Event-RedForest3-SpawnMercenaries].Desc-Owner;A Mercenary squad has arrived at our territory %0:s at location %1:s, having emerged from the anomalies!
[StoryEvents.Event-RedForest3-SpawnMercenaries].Desc-NonOwner;An additional Mercenary squad has appeared in territory %0:s at location %1:s, having emerged from the anomalies.
[StoryEvents.Event-RedForest3-InvasionMercenaries].Name;Mercenary Group
[StoryEvents.Event-RedForest3-InvasionMercenaries].Desc-Owner;A Mercenary squad is assaulting our territory %0:s at location %1:s!
[StoryEvents.Event-RedForest3-InvasionMercenaries].Desc-NonOwner;A Mercenary squad is assaulting territory %0:s at location %1:s.
[StoryEvents.Event-RedForest3-11].Name;Scar is on the move
[StoryEvents.Event-RedForest3-11].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-RedForest3-11].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-RedForest3-12].Name;Scar attacked the territory garrison
[StoryEvents.Event-RedForest3-12].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-RedForest3-12].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-RedForest3-13].Name;Scar is on the move
[StoryEvents.Event-RedForest3-13].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-RedForest3-13].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-RedForest3-14].Name;Scar attacked the territory garrison
[StoryEvents.Event-RedForest3-14].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-RedForest3-14].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Yantar-ScientistsAddResources].Name;Scientists Reinforcements
[StoryEvents.Event-Yantar-ScientistsAddResources].Desc-Owner;Several new personnel with extensive Zone experience have been transferred to us. They appear to hold the Master rank. It would be prudent to equip them and deploy them to sectors where armed intervention is necessary to secure results.
[StoryEvents.Event-Yantar-ScientistsAddResources].Desc-NonOwner;Rumors suggest that a contingent with significant combat experience has joined the Scientists. They may soon reinforce their base.
[StoryEvents.Event-Limansk-1].Name;Scar is on the move
[StoryEvents.Event-Limansk-1].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-Limansk-1].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Limansk-2].Name;Scar attacked the territory garrison
[StoryEvents.Event-Limansk-2].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-Limansk-2].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Limansk-3].Name;Scar is on the move
[StoryEvents.Event-Limansk-3].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-Limansk-3].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Limansk-4].Name;Scar attacked the territory garrison
[StoryEvents.Event-Limansk-4].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-Limansk-4].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Limansk-5].Name;Scar is on the move
[StoryEvents.Event-Limansk-5].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-Limansk-5].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Limansk-6].Name;Scar attacked the territory garrison
[StoryEvents.Event-Limansk-6].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-Limansk-6].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Limansk-7].Name;Scar is on the move
[StoryEvents.Event-Limansk-7].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-Limansk-7].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Limansk-8].Name;Scar attacked the territory garrison
[StoryEvents.Event-Limansk-8].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-Limansk-8].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Limansk-9].Name;Scar is on the move
[StoryEvents.Event-Limansk-9].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-Limansk-9].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Limansk-10].Name;Scar attacked the territory garrison
[StoryEvents.Event-Limansk-10].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-Limansk-10].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Limansk-11].Name;Scar is on the move
[StoryEvents.Event-Limansk-11].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-Limansk-11].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Limansk-12].Name;Scar attacked the territory garrison
[StoryEvents.Event-Limansk-12].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-Limansk-12].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Limansk-13].Name;Scar is on the move
[StoryEvents.Event-Limansk-13].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-Limansk-13].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Limansk-14].Name;Scar attacked the territory garrison
[StoryEvents.Event-Limansk-14].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-Limansk-14].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Limansk-InvasionClearSky].Name;Clear Sky Squad
[StoryEvents.Event-Limansk-InvasionClearSky].Desc-Owner;A Clear Sky squad is assaulting our territory %0:s at location %1:s!
[StoryEvents.Event-Limansk-InvasionClearSky].Desc-NonOwner;A Clear Sky squad is assaulting territory %0:s at location %1:s.
[StoryEvents.Event-Limansk-15].Name;Scar is on the move
[StoryEvents.Event-Limansk-15].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-Limansk-15].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Limansk-16].Name;Scar attacked the territory garrison
[StoryEvents.Event-Limansk-16].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-Limansk-16].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Limansk-17].Name;Scar is on the move
[StoryEvents.Event-Limansk-17].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-Limansk-17].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Limansk-18].Name;Scar attacked the territory garrison
[StoryEvents.Event-Limansk-18].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-Limansk-18].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Limansk-19].Name;Scar is on the move
[StoryEvents.Event-Limansk-19].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-Limansk-19].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Limansk-20].Name;Scar attacked the territory garrison
[StoryEvents.Event-Limansk-20].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-Limansk-20].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Hospital-1].Name;Scar is on the move
[StoryEvents.Event-Hospital-1].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-Hospital-1].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Hospital-2].Name;Scar attacked the territory garrison
[StoryEvents.Event-Hospital-2].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-Hospital-2].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Hospital-3].Name;Scar is on the move
[StoryEvents.Event-Hospital-3].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-Hospital-3].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Hospital-4].Name;Scar attacked the territory garrison
[StoryEvents.Event-Hospital-4].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-Hospital-4].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Hospital-5].Name;Scar is on the move
[StoryEvents.Event-Hospital-5].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-Hospital-5].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-Hospital-6].Name;Scar attacked the territory garrison
[StoryEvents.Event-Hospital-6].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-Hospital-6].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-CHAES-0].Name;The Climax Approaches
[StoryEvents.Event-CHAES-0].Desc-Owner;We have received intelligence that Scar is en route to location %1:s. It seems the climax of these events is near!
[StoryEvents.Event-CHAES-0].Desc-NonOwner;We have received intelligence that Scar is en route to location %1:s. It seems the climax of these events is near!
[StoryEvents.Event-CHAES-1].Name;Scar Spotted at CNPP
[StoryEvents.Event-CHAES-1].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-CHAES-1].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-CHAES-2].Name;Scar's Breakthrough at CNPP
[StoryEvents.Event-CHAES-2].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-CHAES-2].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-CHAES-3].Name;Scar Hunts Strelok
[StoryEvents.Event-CHAES-3].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-CHAES-3].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-CHAES-4].Name;Skirmishes with Scar at CNPP
[StoryEvents.Event-CHAES-4].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-CHAES-4].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-CHAES-5].Name;Scar Almost Catches Strelok
[StoryEvents.Event-CHAES-5].Desc-Owner;Mercenary Scar has been spotted in our territory %0:s at location %1:s. Our garrison let him through.
[StoryEvents.Event-CHAES-5].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-CHAES-6].Name;Scar Engaged in Combat at CNPP
[StoryEvents.Event-CHAES-6].Desc-Owner;Our patrols encountered the mercenary known as Scar. We lost the engagement in territory %0:s at location %1:s... Our casualties:
[StoryEvents.Event-CHAES-6].Desc-NonOwner;Rumors say that mercenary Scar was spotted in territory %0:s at location %1:s.
[StoryEvents.Event-End-1].Name;Strelok's Protection Deactivated
[StoryEvents.Event-End-1].Desc-Owner;Scar managed to deactivate Strelok's protection. According to information from various sources, disabling this protection was supposed to halt the approaching Emission, but the data appears to have been flawed. What went wrong?
[StoryEvents.Event-End-1].Desc-NonOwner;We received reports that in the northern sector of CNPP, the mercenary nearly caught up with the stalker and even managed to disable his protection. Intelligence suggested that deactivating Strelok's protection would stop the approaching Emission, but the information seems incorrect. What went wrong?
[StoryEvents.Event-End-2].Name;Strelok's Plan Failed
[StoryEvents.Event-End-2].Desc-Owner;Scar succeeded in deactivating Strelok's protection. We must eliminate everyone who breached our defenses in Limansk and reached CNPP. The Great Monolith will bring down an Emission upon them. The faithless are doomed!
[StoryEvents.Event-End-2].Desc-NonOwner;We received reports that in the northern sector of CNPP, the mercenary nearly caught up with the stalker and even managed to disable his protection. Intelligence suggested that deactivating Strelok's protection would stop the approaching Emission, but the information seems incorrect. What went wrong?
[StoryEvents.Event-End-3].Name;Strelok Captured!
[StoryEvents.Event-End-3].Desc-Owner;Scar managed to deactivate Strelok's protection! And fortune has favored us-the mercenary has captured the stalker! But the Emission is still approaching! Why?!
[StoryEvents.Event-End-3].Desc-NonOwner;We received word that the mercenary Scar managed to disable Strelok's protection and capture him. There was quite a firefight at CNPP. Preliminary reports from Clear Sky contacts suggested this event would halt the Emissions, but it seems those were merely rumors. A powerful Emission wave is imminent.
ScenarioName;Story. Clear Sky
ScenarioDescription;This scenario recreates the plot of the original game. Scar's attempt to stop Strelok. This scenario has a turn limit. You must capture the entire Zone before Strelok reaches the C-Consciousness. There are two endings. The first is the canonical ending, the second is a secret ending for the Clear Sky faction if they successfully advance to CNPP. Diplomacy between factions is close to canon.
ScenarioLoseDescription;Defeat conditions: lose all controlled territories or fail to meet victory conditions within approximately 140 turns.
[Groups.bandits.:main].Spy1-Name;Novice
[Groups.bandits.:main].Spy2-Name;Experienced
[Groups.bandits.:main].Spy3-Name;Veteran
[Groups.bandits.:main].Spy4-Name;Master
[Groups.bandits.:main].Name;Bandits
[Groups.bandits.:main].Description;Bandits - the criminal element of the Zone. They control significant territories closer to the southern parts of the Zone. Despite their favorable position, defense won't be easy, as they are in conflict with almost everyone. They lack proper weaponry and a substantial number of capable fighters. The faction needs reorganization, both in internal affairs and external relations.
[Groups.bandits.:main].DiplomacyText-Question-War;Well, sucker, had your fun? Time to face the music! The boys are comin' for ya!
[Groups.bandits.:main].DiplomacyText-Question-Neutral;Hey-hey! Bro, chill out, yeah? Time to stop shootin' at each other, capiche?
[Groups.bandits.:main].DiplomacyText-Question-Alliance;Hey, Bro, how 'bout we team up, yeah? Y'know... shoot some guys together... and all that. Whaddya say? Deal?
[Groups.bandits.:main].DiplomacyText-Question-BreakAlliance;Nah, man, you're a real sucker, a total loser. From now on, everyone's on their own!
[Groups.bandits.:main].DiplomacyText-RequestMoney-Ask;Hey, listen up, pal, got any spare change, yeah? We could use about this much:
[Groups.bandits.:main].DiplomacyText-Ans-0-Down;Who do you think you're messin' with, tough guy? You're dead meat, ya hear?!
[Groups.bandits.:main].DiplomacyText-Ans-1-Down;Well, that's just... wow, man...
[Groups.bandits.:main].DiplomacyText-Ans-1-No;We'll find some - and cut it into strips!
[Groups.bandits.:main].DiplomacyText-Ans-1-Yes;Listen, we won't touch ya, word is bond, for real!
[Groups.bandits.:main].DiplomacyText-Ans-2-No;Nah, nah, that's totally not it, you're bluffing!
[Groups.bandits.:main].DiplomacyText-Ans-2-Yes;Hang tight, bro, everything's gonna be smooth real soon...
[Groups.bandits.:main].DiplomacyText-RequestMoney-Ans-No;Did you hit your head or somethin'? Where would we get that kind of cash! We could use some ourselves...
[Groups.bandits.:main].DiplomacyText-RequestMoney-Ans-Yes;Bro, here's the dough!
[Groups.bandits.:main].DiplomacyText-Question-Neutral-No;Bro, that was really uncalled for! Shouldn't have done that...
[Groups.bandits.:main].DiplomacyText-Question-Neutral-Yes;Hey, bro, that's what I'm talkin' about! Good job...
[Groups.bandits.:main].DiplomacyText-Question-Alliance-No;Bro, that was really uncalled for! Shouldn't have done that...
[Groups.bandits.:main].DiplomacyText-Question-Alliance-Yes;Oh, bro, excellent! Now we'll be shootin' suckers together!
[Groups.bandits.:main].Text-End-Step-Victory;You survived! Victory!
[Groups.bandits.:main].Text-End-EventFlag-Victory;Victory by event flag!
[Groups.bandits.:main].Text-End-Standart-Lose;The faction has been completely wiped out. Now other factions will divide the Zone among themselves. Defeat!
[Groups.bandits.:main].Text-End-Step-Lose;Time's up. You failed to gain control over the Zone. Defeat!
[Groups.bandits.:main].Text-End-EventFlag-Lose;Time's up. You failed to gain control over the Zone. Defeat!
[Groups.bandits.Anarchy].Text-End-Standart-Victory;Victory! Soon the faction behaved less and less like what it originally was. Yes, crime remained, but there was less of it. The leadership tried to promote ideas close to what the "Freedom" faction preached, but the rank-and-file were in no hurry to embrace these new ideals, as the old ways of robbery and looting seemed simpler and more understandable. The faction was fracturing before everyone's eyes. Each new day brought fresh disobedience from separate groups. A new conflict in the Zone was imminent...
[Groups.bandits.AntiZone].Text-End-Standart-Victory;Victory! Soon the faction behaved less and less like what it originally was. Crime decreased significantly. The leadership increasingly pushed the theme of fighting the Zone. Yes, many understood that there was no one left to rob - everyone around was "one of us" - and in principle agreed, but since there were genuine criminals in the faction, separate groups emerged that robbed those very "own people". Local skirmishes flared up everywhere. The Zone was once again a step away from a large-scale war of all against all...
[Groups.bandits.Control].Text-End-Standart-Victory;Victory! Soon the faction behaved less and less like what it originally was. Crime decreased significantly. A strict hierarchy was introduced. The situation was most accurately described by the name "Penal Battalion". Rumors circulated among faction members that the leadership had bent to government forces. Many accepted this fact, but there were also those "bosses" and "kingpins" who disagreed with such order. A new large-scale conflict was brewing, but this time within the faction itself...
[Groups.bandits.Crime].Text-End-Standart-Victory;Victory! The Zone turned into a criminal quasi-state. The Zone began to live "by the code". Soon there was no one left to rob, and the faction sank into feuds. Instead of shooting monsters and collecting artifacts, Bandits shot at each other...
[Groups.bandits.Crime].Text-End-Standart-Lose;The last Bandit caught a bullet. There is no more place for the criminal world in the Zone... Defeat!
[Groups.bandits.Crime].Text-End-Step-Lose;Time's up. The boys say you're no «boss» at all... Defeat!
[Groups.bandits.Crime].Text-End-EventFlag-Lose;Time's up. The boys say you're no «boss» at all... Defeat!
[Groups.bandits.Exploring].Text-End-Standart-Victory;Victory! The faction controls the entire territory. There is no one left to rob. Soon there will be nowhere to loot either... The leadership is already actively switching to profitable contracts from the government. Groups of Scientists taking measurements of anomalous activity under the watchful guard of local "brothers" can now often be seen in the Zone. Yesterday's Bandits now walked around doing the very thing they once considered too dirty for themselves - searching for artifacts, harvesting mutant body parts, taking strange measurements with equally strange devices. Not everyone liked this, so separate groups of people emerged who organized attacks on "their own". They tried to fight them actively, but more and more of these «dissenters» appeared, as not many found their place in the new reality of working to study the Zone...
[Groups.bandits.Growth].Text-End-Standart-Victory;Victory! The Zone turned into a criminal quasi-state. The Zone began to live "by the code". Soon there was no one left to rob, and the faction sank into feuds. Instead of shooting monsters and collecting artifacts, Bandits shot at each other...
[Groups.bandits.Growth].Text-End-Standart-Lose;The last Bandit caught a bullet. There is no more place for the criminal world in the Zone... Defeat!
[Groups.bandits.Growth].Text-End-Step-Lose;Time's up. The boys say you're no «boss» at all... Defeat!
[Groups.bandits.Growth].Text-End-EventFlag-Lose;Time's up. The boys say you're no «boss» at all... Defeat!
[Groups.bandits.Mercenary].Text-End-Standart-Victory;Victory! The faction controls the entire territory. There is no one left to rob. Soon there will be nowhere to loot either... The leadership is already actively switching to profitable contracts from the outside world. But the emphasis was placed on more criminal contracts, so Scientists in the Zone guarded by local fighters were practically never seen, which significantly limited the study of the Zone. The government planned to undertake several military operations to regain control over key Zone facilities. Soon there will be a «War in Zone» again...
[Groups.bandits.Sectarianism].Text-End-Standart-Victory;Victory! But despite the faction occupying all territories, there was no real control over the forces. Confusion reigned everywhere. Strange speeches from the leadership, strange behavior of everyone in the northern Zone, the recently reactivated psi-installations... All this worried those in the south. The south began to arm itself and form its own hierarchy with commanders. A new stage of the «War in Zone» was about to begin...
